word,gpt-4_response,gpt4_rating
extreme,4,4.0
extremism,3,3.0
extremist,3,3.0
extremity,4,4.0
extrovert,3,3.0
extrude,4,4.0
exuberance,4,4.0
exuberant,4 (moderately iconic),4.0
exuberate,4 (moderately iconic),4.0
exude,4,4.0
exult,3,3.0
eye,4,4.0
eyeball,4,4.0
eyebrow,4,4.0
eyeglass,4,4.0
eyelash,4,4.0
eyelid,4,4.0
eyepiece,4,4.0
eyesight,4,4.0
eyesore,5,5.0
eyewash,4,4.0
eyewitness,4,4.0
fable,3,3.0
fabric,3,3.0
fabricate,3,3.0
fabrication,3,3.0
fabulous,4,4.0
facade,3,3.0
face,3,3.0
faced,3,3.0
faceless,4,4.0
facetious,2,2.0
facial,4,4.0
facilitate,2,2.0
facilitation,2,2.0
facility,2,2.0
facing,3,3.0
fact,2,2.0
faction,3,3.0
factional,3,3.0
factitious,2 (slightly iconic),2.0
factor,2,2.0
factory,3,3.0
factual,3,3.0
faculty,2,2.0
fad,3,3.0
fade,5,5.0
fag,2 (not very iconic),2.0
fail,4,4.0
failing,4,4.0
failure,3,3.0
faint,4,4.0
fair,3,3.0
fairground,4,4.0
fairness,3,3.0
fairway,4,4.0
fairy,4,4.0
faith,3,3.0
faithful,4,4.0
faithless,4,4.0
fake,4,4.0
faker,4,4.0
fakery,4,4.0
falcon,3,3.0
fall,5,5.0
fallacious,2,2.0
fallacy,2,2.0
fallen,4,4.0
fallible,3,3.0
fallout,4,4.0
fallow,3,3.0
falter,4,4.0
fame,3,3.0
famed,3,3.0
familiar,3,3.0
familiarity,3,3.0
familiarize,3,3.0
family,3,3.0
famine,2,2.0
famous,3,3.0
fan,4,4.0
fanatic,3,3.0
fanatical,3,3.0
fanaticism,2,2.0
fanaticize,3,3.0
fancied,3,3.0
fanciful,4,4.0
fancy,4,4.0
fanfare,5,5.0
fang,6,6.0
fantasize,4,4.0
fantastic,3,3.0
fantasy,4,4.0
fap,5,5.0
far,4,4.0
farce,3,3.0
fare,3,3.0
farewell,4,4.0
farm,4,4.0
farmer,3,3.0
farmhouse,4,4.0
farming,4,4.0
farmland,4,4.0
fart,6,6.0
fascinate,3,3.0
fascinating,3,3.0
fascination,3,3.0
fascism,2,2.0
fascist,2,2.0
fashion,3,3.0
fashionable,3,3.0
fast,4,4.0
fasten,4,4.0
fastidious,3,3.0
fat,5,5.0
fatal,4,4.0
fatalism,2,2.0
fatality,4,4.0
fate,3,3.0
fated,3,3.0
fateful,3,3.0
father,3,3.0
fatherhood,3,3.0
fatherless,3,3.0
fatherly,4,4.0
fathom,2,2.0
fatigue,4,4.0
fatigued,4,4.0
fatso,5,5.0
fatten,5,5.0
fatty,5,5.0
faucet,3,3.0
fault,3,3.0
faultless,4,4.0
faulty,4,4.0
favor,2,2.0
favorable,2,2.0
favored,3,3.0
favorite,2,2.0
fawn,4,4.0
fax,4,4.0
faze,3,3.0
fear,4,4.0
feared,3,3.0
fearful,4,4.0
fearless,4,4.0
fearsome,5,5.0
feasible,2,2.0
feast,4,4.0
feat,2,2.0
feather,4,4.0
feathered,4,4.0
feathery,5,5.0
feature,3,3.0
featured,3,3.0
February,2,2.0
fecal,4,4.0
feces,3,3.0
fed,3,3.0
federal,2,2.0
federalism,2,2.0
federalize,2,2.0
federate,2 (not very iconic),2.0
fedex,2 (low iconicity),2.0
fee,2,2.0
feeble,4,4.0
feed,4,4.0
feedback,4,4.0
feeder,4,4.0
feeding,4,4.0
feel,4,4.0
feeling,4,4.0
feet,3,3.0
feint,3,3.0
felicitate,2,2.0
felicity,2,2.0
feline,4,4.0
fell,3,3.0
fellow,3,3.0
fellowship,3,3.0
felon,3,3.0
felony,2,2.0
felt,3,3.0
female,3,3.0
feminine,3,3.0
femininity,3,3.0
feminism,2,2.0
feminist,2 (slightly iconic),2.0
femur,2,2.0
fence,3,3.0
fencing,4,4.0
fender,3,3.0
ferment,4,4.0
fermentation,3,3.0
fern,3,3.0
ferocious,5,5.0
ferocity,4,4.0
ferret,3,3.0
ferry,4,4.0
fertile,3,3.0
fertility,3,3.0
fertilize,3,3.0
fertilizer,3,3.0
fervent,3,3.0
fess,3,3.0
fest,3,3.0
festival,3,3.0
festive,4,4.0
fetch,5,5.0
fetish,2 (slightly iconic),2.0
fetter,3,3.0
fettuccine,3,3.0
fetus,3,3.0
feud,4,4.0
feudalism,2,2.0
fever,3,3.0
feverish,4,4.0
few,2,2.0
fib,4,4.0
fibrosis,2,2.0
fibrous,4,4.0
fibula,2,2.0
fickle,4,4.0
fiction,2,2.0
fictitious,3,3.0
fiddle,5,5.0
fiddler,4,4.0
fiddling,5,5.0
fidelity,2,2.0
fidget,5,5.0
field,3,3.0
fielder,3,3.0
fiend,3,3.0
fiendish,4,4.0
fierce,5,5.0
fiesta,5,5.0
fife,2,2.0
fifteen,3,3.0
fifth,2,2.0
fifty,2,2.0
fig,3,3.0
fight,4,4.0
fighter,4,4.0
fighting,4,4.0
figment,3,3.0
figurative,2,2.0
figure,3,3.0
figured,3,3.0
figurine,3,3.0
file,3,3.0
filet,3,3.0
fill,5,5.0
filler,4,4.0
fillet,3,3.0
filling,4,4.0
filly,4,4.0
film,3,3.0
filter,4,4.0
filth,5,5.0
filthy,5,5.0
fin,4,4.0
final,3,3.0
finale,4,4.0
finalist,2,2.0
finality,4,4.0
finalize,3,3.0
finally,3,3.0
finance,2,2.0
financial,2,2.0
finch,3,3.0
find,3,3.0
finder,3,3.0
finding,4,4.0
fine,3,3.0
finesse,3,3.0
finger,4,4.0
fingernail,3,3.0
fingerprint,4,4.0
fingertip,4,4.0
finish,4,4.0
finished,3,3.0
finite,3,3.0
fir,3,3.0
fire,5,5.0
firearm,3,3.0
fireball,5,5.0
firefly,4,4.0
fireman,4,4.0
fireplace,4,4.0
fireproof,4,4.0
firewood,4,4.0
firing,4,4.0
firm,4,4.0
first,3,3.0
firstborn,3,3.0
fiscal,2,2.0
fish,4,4.0
fishing,4,4.0
fishy,5,5.0
fist,5,5.0
fit,4,4.0
fitness,3,3.0
fitted,3,3.0
fitting,4,4.0
five,2,2.0
fix,4,4.0
fixation,3,3.0
fixed,3,3.0
fixer,4,4.0
fixing,4,4.0
fixture,3,3.0
fizz,6,6.0
fizzle,6,6.0
flabbergast,5,5.0
flabby,6,6.0
flaccid,5,5.0
flag,4,4.0
flagpole,4,4.0
flagrant,3,3.0
flagship,3 (moderately iconic),3.0
flail,5,5.0
flair,4,4.0
flake,5,5.0
flaky,5,5.0
flamboyant,4,4.0
flame,5,5.0
flames,5,5.0
flaming,5,5.0
flamingo,4,4.0
flammable,5,5.0
flan,3,3.0
flank,4,4.0
flannel,3,3.0
flap,6,6.0
flapjack,4,4.0
flapper,3,3.0
flare,5,5.0
flaring,5,5.0
flash,5,5.0
flashback,4,4.0
flasher,4,4.0
flashing,5,5.0
flashlight,4,4.0
flashy,5,5.0
flask,3,3.0
flat,5,5.0
flatten,5,5.0
flatter,3,3.0
flattery,3,3.0
flatulent,4,4.0
flaunt,4,4.0
flavor,3,3.0
flavorsome,4,4.0
flaw,3,3.0
flawed,4,4.0
flawless,4,4.0
flea,4,4.0
fleck,4,4.0
fled,4,4.0
flee,5,5.0
fleece,4,4.0
fleet,4,4.0
fleeting,4,4.0
flesh,4,4.0
fleshy,5,5.0
flew,4,4.0
flex,5,5.0
flexed,5,5.0
flexible,4,4.0
flick,5,5.0
flicker,5,5.0
flier,4,4.0
flight,4,4.0
flimflam,4,4.0
flimsy,5,5.0
flinch,5,5.0
fling,5,5.0
flint,4,4.0
flip,5,5.0
flip-flop,6,6.0
flipper,5,5.0
flipping,4,4.0
flirt,4,4.0
flirtation,4,4.0
flirtatious,4,4.0
flitter,5,5.0
float,5,5.0
floater,5,5.0
floating,5,5.0
flock,4,4.0
flocking,4,4.0
flog,5,5.0
flood,5,5.0
floodgate,4,4.0
floodlight,3,3.0
floor,3,3.0
floorboard,4,4.0
flooring,4,4.0
floozy,4,4.0
flop,6,6.0
floppy,6,6.0
floral,4,4.0
florist,3,3.0
floss,4,4.0
flounce,4,4.0
flounder,5,5.0
flour,2,2.0
flourish,4,4.0
flourishing,4,4.0
flow,5,5.0
flower,4,4.0
flowering,5,5.0
flowery,5,5.0
flowing,5,5.0
flown,4,4.0
flu,4,4.0
fluctuate,4,4.0
fluctuation,4,4.0
flue,2,2.0
fluent,3,3.0
fluff,6,6.0
fluffy,6,6.0
fluid,5,5.0
fluidity,4,4.0
fluke,3,3.0
flump,4,4.0
flunk,5,5.0
flunky,4,4.0
fluoride,2,2.0
flurry,5,5.0
flush,5,5.0
Flushing,4,4.0
fluster,5,5.0
flute,4,4.0
flutter,6,6.0
flux,4,4.0
fly,5,5.0
flying,4,4.0
foal,4,4.0
foam,5,5.0
foamy,5,5.0
focus,4,4.0
foe,4,4.0
fog,4,4.0
foggy,5,5.0
foil,3,3.0
fold,5,5.0
folder,3,3.0
folding,4,4.0
foliage,3,3.0
folk,3,3.0
folklore,3,3.0
follow,3,3.0
follower,4,4.0
following,3,3.0
folly,3,3.0
fond,3,3.0
fondle,5,5.0
fondness,3,3.0
fondue,3,3.0
font,2,2.0
food,3,3.0
fool,4,4.0
foolish,4,4.0
foot,3,3.0
footage,3,3.0
football,4,4.0
footing,4,4.0
footnote,3,3.0
footpath,4,4.0
footprint,4,4.0
footstep,5,5.0
footwear,3,3.0
footwork,4,4.0
for,1 (not at all iconic),1.0
forage,4,4.0
forbear,3,3.0
forbid,3,3.0
forbidding,5,5.0
force,4,4.0
forced,4,4.0
forceful,5,5.0
forceps,4,4.0
forcible,4,4.0
ford,3,3.0
fore,3,3.0
forearm,3,3.0
forecast,3,3.0
forefather,3,3.0
forefront,3,3.0
foreground,3,3.0
forehead,3,3.0
foreign,3,3.0
foreigner,3,3.0
foreman,3,3.0
foremost,3,3.0
forensic,2,2.0
foreplay,4,4.0
foreshadow,4,4.0
foresight,3,3.0
foreskin,3 (moderately iconic),3.0
forest,3,3.0
forethought,3,3.0
forfeit,3,3.0
forge,4,4.0
forgery,3,3.0
forget,3,3.0
forgetful,4,4.0
forging,4,4.0
forgive,3,3.0
forgiveness,3,3.0
forgiving,3,3.0
forgo,3,3.0
forgot,3,3.0
forgotten,3,3.0
fork,4,4.0
forked,4,4.0
forklift,4,4.0
forlorn,4,4.0
form,3,3.0
formal,3,3.0
formaldehyde,2 (slightly iconic),2.0
formality,3,3.0
formalize,3,3.0
format,2,2.0
formation,3,3.0
formative,3,3.0
former,2,2.0
formidable,3,3.0
formless,4,4.0
formula,3,3.0
formulate,3,3.0
forsake,3,3.0
forsaken,3,3.0
fort,3,3.0
forte,3,3.0
forth,3,3.0
forthright,4,4.0
fortify,4,4.0
fortitude,3,3.0
fortress,4,4.0
fortuitous,3,3.0
fortunate,3,3.0
fortune,3,3.0
forty,2,2.0
forum,2,2.0
forward,4,4.0
forwardness,4,4.0
fossil,4,4.0
fossilize,4,4.0
foster,3,3.0
fought,4,4.0
foul,4,4.0
found,3,3.0
foundation,3,3.0
founder,3,3.0
foundry,3,3.0
fountain,4,4.0
four,2,2.0
foursome,3,3.0
fourth,3,3.0
fowl,3,3.0
fox,3,3.0
foxhole,4,4.0
foxy,4,4.0
foyer,2,2.0
fraction,3,3.0
fracture,5,5.0
fragile,5,5.0
fragment,4,4.0
fragmentation,3,3.0
fragrance,4,4.0
fragrant,4,4.0
frail,5,5.0
frame,3,3.0
framework,3,3.0
framing,4,4.0
France,1 (not at all iconic),1.0
franchise,2,2.0
frank,2,2.0
frankfurter,3,3.0
frankincense,3,3.0
frankly,3,3.0
frantic,5,5.0
fraternal,3,3.0
fraternity,2,2.0
fraud,4,4.0
fraudulent,3,3.0
fraught,4,4.0
fray,4,4.0
frazzle,5,5.0
freak,4,4.0
freakish,5,5.0
freaky,5,5.0
freckle,4,4.0
free,3,3.0
freebie,4,4.0
freedom,3,3.0
freelance,3,3.0
freestyle,4,4.0
freeway,4,4.0
freeze,5,5.0
freezer,4,4.0
freezing,5,5.0
freight,3,3.0
freighter,4,4.0
French,2,2.0
frenzied,5,5.0
frenzy,5,5.0
frequent,3,3.0
fresh,5,5.0
freshen,4,4.0
freshman,3,3.0
fret,4,4.0
friar,2,2.0
friction,5,5.0
Friday,2,2.0
fridge,4,4.0
fried,4,4.0
friend,3,3.0
friendly,4,4.0
friendship,3,3.0
fright,5,5.0
frighten,5,5.0
frightened,4,4.0
frightful,5,5.0
frigid,5,5.0
frill,5,5.0
fringe,4,4.0
Frisbee,4,4.0
frisk,5,5.0
frisky,5,5.0
frizz,6,6.0
frizzle,5,5.0
frizzy,6,6.0
frock,3,3.0
frog,4,4.0
frolic,5,5.0
from,1 (not at all iconic),1.0
front,3,3.0
frontal,3,3.0
frontier,3,3.0
frost,4,4.0
frostbite,5,5.0
frosted,4,4.0
frosting,4,4.0
frosty,5,5.0
froth,6,6.0
frown,5,5.0
froze,4,4.0
frozen,5,5.0
frugal,3,3.0
frugality,3,3.0
fruit,4,4.0
fruitcake,4,4.0
fruitful,4,4.0
fruition,3,3.0
fruitless,4,4.0
fruity,5,5.0
frumpy,5,5.0
frustrate,4,4.0
frustrated,4,4.0
frustration,4,4.0
fry,4,4.0
fryer,3,3.0
fuchsia,3,3.0
fuck,2 (low iconicity),2.0
fudge,4,4.0
fuel,3,3.0
fugitive,3,3.0
fugly,4,4.0
fulfill,3,3.0
fulfillment,3,3.0
full,4,4.0
fumble,6,6.0
fume,5,5.0
fun,4,4.0
function,2,2.0
functionalism,2,2.0
fund,2,2.0
fundamental,2 (slightly iconic),2.0
fundamentalism,2 (slightly iconic),2.0
funeral,3,3.0
fungi,3,3.0
fungus,4,4.0
funk,4,4.0
funky,5,5.0
funnel,4,4.0
funny,4,4.0
fur,4,4.0
furious,5,5.0
furl,4,4.0
furlough,2,2.0
furnace,4,4.0
furnish,3,3.0
furnishing,3,3.0
furniture,2,2.0
furry,6,6.0
further,2,2.0
furtherance,3,3.0
fury,5,5.0
fuse,4,4.0
fusion,4,4.0
fuss,5,5.0
fussy,5,5.0
futile,3,3.0
futon,3,3.0
future,2,2.0
futureless,3,3.0
fuzz,5,5.0
fuzzy,6,6.0
gab,4,4.0
gabble,5,5.0
gadget,4,4.0
gag,6,6.0
gaga,5,5.0
gaggle,5,5.0
gain,3,3.0
gainful,3,3.0
gait,4,4.0
gal,3,3.0
gala,3,3.0
galactic,4,4.0
galaxy,3,3.0
gallant,3,3.0
gallantly,3,3.0
gallbladder,3,3.0
gallery,3,3.0
galley,3,3.0
gallon,2,2.0
gallop,6,6.0
gallows,4,4.0
galore,3,3.0
galvanize,3,3.0
gamble,4,4.0
gambling,3,3.0
game,3,3.0
gaminess,3,3.0
gamma,2,2.0
gander,3,3.0
gang,4,4.0
gangrene,4,4.0
gangster,3,3.0
gap,5,5.0
gape,5,5.0
garage,3,3.0
garbage,4,4.0
garbanzo,3 (moderately iconic),3.0
garden,3,3.0
gardener,3,3.0
gardening,4,4.0
gargantuan,4,4.0
gargle,6,6.0
gargoyle,4,4.0
garland,4,4.0
garlic,3,3.0
garment,3,3.0
garnish,3,3.0
garrulous,3,3.0
garter,3,3.0
gas,4,4.0
gash,5,5.0
gasify,4,4.0
gasoline,3,3.0
gasp,6,6.0
gassy,5,5.0
gastronomy,2,2.0
gate,4,4.0
gateway,4,4.0
gather,4,4.0
gator,4,4.0
gaudy,4,4.0
gauge,4,4.0
gauntlet,3,3.0
gauze,4,4.0
gave,2,2.0
gavel,4,4.0
gawk,5,5.0
gay,2,2.0
gayness,3,3.0
gaze,5,5.0
gazebo,3,3.0
gazelle,3,3.0
gazette,2,2.0
gear,4,4.0
gearing,4,4.0
gecko,4,4.0
geek,4,4.0
geese,3,3.0
geezer,4,4.0
gel,5,5.0
gelatin,4,4.0
gelatinize,4,4.0
gelatinous,5,5.0
gelding,3,3.0
gem,4,4.0
gender,2,2.0
gene,2,2.0
genealogy,2,2.0
general,2,2.0
generality,2,2.0
generalize,2,2.0
generally,2,2.0
generalship,2 (slightly iconic),2.0
generate,3,3.0
generation,3,3.0
generic,3,3.0
generosity,3,3.0
generous,2,2.0
genetic,2 (slightly iconic),2.0
genial,3,3.0
genie,4,4.0
genital,2 (slightly iconic),2.0
genitalia,3,3.0
genitals,3,3.0
genius,3,3.0
genocide,2,2.0
genre,2,2.0
gent,2,2.0
genteel,3,3.0
gentile,2 (slightly iconic),2.0
gentle,4,4.0
gentleman,3,3.0
gentry,2,2.0
genuine,3,3.0
geography,2 (slightly iconic),2.0
geologic,3,3.0
geologist,2,2.0
geranium,3,3.0
gerbil,3,3.0
geriatric,3,3.0
germ,4,4.0
Germany,2,2.0
germinate,3,3.0
gesture,4,4.0
get,3,3.0
getaway,4,4.0
geyser,5,5.0
ghastly,5,5.0
ghetto,3,3.0
ghost,4,4.0
ghoul,4,4.0
giant,4,4.0
gibber,5,5.0
gibberish,6,6.0
giblets,4,4.0
giddy,4,4.0
gift,3,3.0
gifted,3,3.0
gig,3,3.0
gigantic,4,4.0
giggle,6,6.0
gill,4,4.0
gimmick,3,3.0
gimp,3,3.0
gin,2,2.0
ginger,3,3.0
gingerbread,3,3.0
gingerly,4,4.0
giraffe,3,3.0
girder,3,3.0
girdle,3,3.0
girl,3,3.0
girlfriend,3,3.0
girth,4,4.0
gist,3,3.0
give,3,3.0
given,2,2.0
gizmo,5,5.0
gizzard,4,4.0
glacier,3,3.0
glad,4,4.0
glade,4,4.0
gladiator,4,4.0
glamorize,4,4.0
glamorous,4,4.0
glamour,4,4.0
glance,4,4.0
glancing,4,4.0
gland,3,3.0
glare,5,5.0
glaring,5,5.0
glass,4,4.0
glassware,4,4.0
glassy,5,5.0
glaucoma,2 (slightly iconic),2.0
glaze,5,5.0
glazed,4,4.0
glazing,4,4.0
gleam,5,5.0
glean,3,3.0
glee,5,5.0
gleeful,5,5.0
glide,6,6.0
glider,4,4.0
glimmer,5,5.0
glimpse,5,5.0
glint,5,5.0
glisten,5,5.0
glitter,5,5.0
glittery,5,5.0
gloat,4,4.0
global,3,3.0
globe,4,4.0
globular,5,5.0
gloom,5,5.0
gloomy,5,5.0
glop,5,5.0
glorification,3,3.0
glorify,4,4.0
glorious,4,4.0
glory,3,3.0
gloss,4,4.0
glossary,2,2.0
glossy,5,5.0
glove,3,3.0
glow,5,5.0
glower,4,4.0
glowing,5,5.0
glucose,2,2.0
glue,5,5.0
gluey,5,5.0
glug,6,6.0
glum,5,5.0
glut,4,4.0
glutton,4,4.0
gluttony,4,4.0
gnarl,5,5.0
gnarled,5,5.0
gnash,6,6.0
gnat,4,4.0
gnaw,5,5.0
gnome,3,3.0
go,4,4.0
goal,4,4.0
goalie,4,4.0
goat,3,3.0
goatee,4,4.0
gobble,6,6.0
gobbledegook,5,5.0
goblet,4,4.0
goblin,4,4.0
God,3,3.0
goddess,3,3.0
godfather,3,3.0
godless,3,3.0
godly,4,4.0
godmother,3,3.0
goes,2,2.0
goggle,5,5.0
going,4,4.0
gold,4,4.0
golden,4,4.0
goldfish,4,4.0
goldsmith,3,3.0
golf,2,2.0
gonad,3,3.0
gondola,3,3.0
gone,3,3.0
goner,4,4.0
gong,6,6.0
gonna,3,3.0
gonorrhea,2 (slightly iconic),2.0
goo,6,6.0
goo-goo,5,5.0
good,2,2.0
goodbye,3,3.0
goodly,4,4.0
goodness,4,4.0
goodwill,3,3.0
goody,4,4.0
gooey,6,6.0
goof,5,5.0
goofy,5,5.0
gook,3,3.0
goon,4,4.0
goopy,6,6.0
goose,4,4.0
gooseberry,3,3.0
gopher,3,3.0
gore,4,4.0
gorge,4,4.0
gorgeous,4,4.0
gorilla,3,3.0
gory,5,5.0
gosh,3,3.0
gospel,2 (not very iconic),2.0
gossip,4,4.0
got,2,2.0
gothic,3,3.0
gotta,4,4.0
gouge,5,5.0
goulash,3,3.0
gourd,3,3.0
gourmet,3,3.0
govern,3,3.0
government,2,2.0
governor,2,2.0
gown,3,3.0
grab,5,5.0
grace,4,4.0
graceful,4,4.0
gracious,3,3.0
grad,2,2.0
grade,3,3.0
gradual,4,4.0
gradualism,3,3.0
graduate,3,3.0
graduation,3,3.0
graffiti,3,3.0
graft,3,3.0
grail,2,2.0
grain,4,4.0
grainy,5,5.0
gram,2,2.0
grammar,2,2.0
gramophone,4,4.0
grand,4,4.0
grandchild,3,3.0
grandeur,4,4.0
grandfather,3,3.0
grandiose,4,4.0
grandma,4,4.0
grandmother,3,3.0
grandpa,4,4.0
grandparent,3,3.0
grandson,3,3.0
grandstand,4,4.0
granite,3,3.0
granny,4,4.0
granola,3,3.0
grant,2,2.0
granular,4,4.0
granulate,4,4.0
granule,4,4.0
grape,3,3.0
grapefruit,4,4.0
grapevine,3,3.0
graph,3,3.0
graphic,4,4.0
graphics,3,3.0
graphite,3,3.0
grapple,4,4.0
grappling,4,4.0
grasp,5,5.0
grasping,5,5.0
grass,4,4.0
grassland,4,4.0
grassy,5,5.0
grate,5,5.0
grateful,3,3.0
grater,4,4.0
gratification,3,3.0
gratify,3,3.0
gratifying,3,3.0
grating,5,5.0
gratitude,3,3.0
gratuitous,2,2.0
grave,4,4.0
gravel,5,5.0
gravelly,5,5.0
Graves,2,2.0
gravestone,4,4.0
graveyard,4,4.0
gravity,4,4.0
gravy,3,3.0
gray,4,4.0
graze,5,5.0
grazing,5,5.0
grease,5,5.0
greaser,4,4.0
greasy,5,5.0
great,3,3.0
Greater,3,3.0
greed,4,4.0
greedy,4,4.0
green,4,4.0
greenhouse,4,4.0
greet,4,4.0
greeting,4,4.0
gregarious,3,3.0
grenade,4,4.0
grew,3,3.0
grey,4,4.0
greyhound,3,3.0
grid,3,3.0
grief,4,4.0
grievance,4,4.0
grieve,4,4.0
grievous,4,4.0
grill,5,5.0
grim,5,5.0
grimace,6,6.0
grimy,6,6.0
grin,5,5.0
grind,5,5.0
grinder,5,5.0
grip,5,5.0
gripe,4,4.0
grippy,5,5.0
grisly,4,4.0
grit,5,5.0
grits,4,4.0
gritty,6,6.0
grizzly,4,4.0
groan,6,6.0
grocer,3,3.0
grocery,3,3.0
groin,3,3.0
groom,4,4.0
groove,5,5.0
grooved,4,4.0
groovy,4,4.0
grope,5,5.0
gross,4,4.0
grotesque,5,5.0
grotto,4,4.0
grouch,5,5.0
grouchy,5,5.0
ground,4,4.0
groundhog,4,4.0
groundless,4,4.0
groundwork,3,3.0
group,3,3.0
groupie,4,4.0
grouping,4,4.0
grout,3,3.0
grove,4,4.0
grovel,5,5.0
grow,5,5.0
growing,4,4.0
growl,6,6.0
grown,4,4.0
growth,4,4.0
grr,7,7.0
grub,5,5.0
grubby,5,5.0
grudge,5,5.0
grudging,4,4.0
gruel,5,5.0
grueling,5,5.0
gruesome,5,5.0
gruff,5,5.0
grumble,6,6.0
grump,5,5.0
grumpy,6,6.0
grunt,6,6.0
gruntle,4,4.0
guacamole,4,4.0
guarantee,2,2.0
guard,4,4.0
guarded,4,4.0
guardian,3,3.0
guava,3,3.0
guess,3,3.0
guest,2,2.0
guidance,3,3.0
guide,3,3.0
guidebook,3,3.0
guild,2,2.0
guileful,3,3.0
guileless,3,3.0
guillotine,4,4.0
guilt,3,3.0
guiltless,3,3.0
guilty,4,4.0
Guinea,2 (slightly iconic),2.0
guise,2,2.0
guitar,4,4.0
guitarist,3,3.0
gulf,3,3.0
gull,4,4.0
gullible,2 (slightly iconic),2.0
gully,4,4.0
gulp,6,6.0
gum,4,4.0
gumbo,4,4.0
gummy,5,5.0
gumption,3,3.0
gun,4,4.0
gunfire,4,4.0
gunk,6,6.0
gunman,4,4.0
gunner,3,3.0
gunpoint,3,3.0
gunpowder,4,4.0
gunshot,5,5.0
guppy,4,4.0
gurgle,6,6.0
gurney,3,3.0
guru,4,4.0
gush,6,6.0
gusher,5,5.0
gust,5,5.0
gut,5,5.0
gutless,4,4.0
gutsy,5,5.0
gutter,4,4.0
guy,2,2.0
guzzle,6,6.0
gym,3,3.0
gymnasium,3,3.0
gymnast,4,4.0
gynecologist,2,2.0
Gypsy,3,3.0
habit,3,3.0
habitable,3,3.0
habitat,3,3.0
habitation,3,3.0
habitual,3,3.0
hack,5,5.0
hacking,5,5.0
had,1 (not at all iconic),1.0
hag,4,4.0
haggard,4,4.0
haggle,5,5.0
haiku,3,3.0
hail,4,4.0
hair,3,3.0
hairbrush,4,4.0
haircut,4,4.0
hairless,4,4.0
hairline,4,4.0
hairpiece,3,3.0
hairpin,4,4.0
hairy,5,5.0
half,4,4.0
hall,3,3.0
hallelujah,4,4.0
hallmark,3,3.0
hallowed,3,3.0
hallucinate,3,3.0
hallway,3,3.0
halo,4,4.0
halt,5,5.0
halter,3,3.0
halting,4,4.0
halves,3,3.0
ham,2,2.0
hamburger,3,3.0
hammer,5,5.0
hammock,4,4.0
hamper,3,3.0
hamster,3,3.0
hamstring,4,4.0
hand,4,4.0
handbag,3,3.0
handbook,3,3.0
handcuff,4,4.0
handed,3,3.0
handful,4,4.0
handicap,3,3.0
handicapped,3,3.0
handkerchief,3,3.0
handle,4,4.0
handlebar,4,4.0
handled,3,3.0
handler,4,4.0
handling,4,4.0
handmade,4,4.0
handout,4,4.0
handrail,4,4.0
handshake,4,4.0
handsome,3,3.0
handstand,4,4.0
handy,4,4.0
hang,4,4.0
hanger,4,4.0
hanging,4,4.0
hangman,4,4.0
hangout,4,4.0
hangover,4,4.0
hanker,3,3.0
hanky,4,4.0
haphazard,4,4.0
happen,3,3.0
happening,4,4.0
happily,4,4.0
happiness,3,3.0
happy,4,4.0
harass,4,4.0
harassment,3,3.0
harbor,3,3.0
hard,5,5.0
hardcover,4,4.0
harden,5,5.0
hardheaded,4,4.0
hardly,3,3.0
hardness,4,4.0
hardship,4,4.0
hardware,3,3.0
hardwood,4,4.0
hardy,4,4.0
hare,3,3.0
harlot,3,3.0
harm,4,4.0
harmful,4,4.0
harmless,4,4.0
harmonic,4,4.0
harmonica,4,4.0
harmonious,4,4.0
harmonize,5,5.0
harmony,4,4.0
harness,4,4.0
harp,4,4.0
harpist,3,3.0
harpoon,4,4.0
harpsichord,3,3.0
harrowing,4,4.0
harrumph,5,5.0
harsh,6,6.0
harvest,4,4.0
harvester,4,4.0
hash,4,4.0
hassle,5,5.0
haste,4,4.0
hasten,4,4.0
hasty,4,4.0
hat,3,3.0
hatch,5,5.0
hatchet,4,4.0
hatching,5,5.0
hate,4,4.0
hateful,4,4.0
hater,4,4.0
hatred,4,4.0
haughty,4,4.0
haul,4,4.0
haunch,4,4.0
haunt,4,4.0
have,2,2.0
haven,4,4.0
havoc,4,4.0
haw,3,3.0
hawk,4,4.0
hay,4,4.0
haystack,4,4.0
haywire,4,4.0
hazard,4,4.0
hazardous,4,4.0
haze,5,5.0
hazel,2,2.0
hazy,5,5.0
he,1 (not at all iconic),1.0
head,3,3.0
headache,4,4.0
headband,3,3.0
headboard,3,3.0
headed,3,3.0
header,4,4.0
headgear,4,4.0
heading,4,4.0
headless,4,4.0
headlight,4,4.0
headline,3,3.0
headmaster,3,3.0
headmistress,3,3.0
headpiece,3,3.0
headrest,4,4.0
heads,3,3.0
headset,4,4.0
headstrong,4,4.0
heady,4,4.0
heal,4,4.0
healer,4,4.0
healing,4,4.0
health,3,3.0
healthful,4,4.0
healthy,4,4.0
heap,4,4.0
hear,4,4.0
hearsay,4,4.0
hearse,3,3.0
heart,4,4.0
heartache,5,5.0
heartbeat,5,5.0
heartbreak,5,5.0
heartburn,5,5.0
hearted,3,3.0
hearten,4,4.0
heartfelt,4,4.0
hearth,4,4.0
heartless,4,4.0
hearty,5,5.0
heat,4,4.0
heater,4,4.0
heath,3,3.0
heathen,3,3.0
heathenism,2,2.0
heatstroke,4,4.0
heave,6,6.0
heaven,4,4.0
heavenly,4,4.0
heavy,4,4.0
heck,3,3.0
hectic,4,4.0
