word,sentence1,sentence2,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,Class,mean_relatedness,median_relatedness,diff,count,sd_relatedness,distance_bert,distance_elmo,se_relatedness,v1,v2,gpt-4_response,gpt4_rating,sm_human,sm_gpt
seal,It was a gold seal.,It was a circus seal.,False,Homonymy,gold,circus,M1_a_M2_a,N,0.2,0.0,0.2,10,0.421637021,0.121741474,0.086809099,0.133333333,M1_a,M2_a,1,1,0.06295985171017893,0.09563705271305378
seal,It was a gold seal.,It was a trained seal.,False,Homonymy,gold,trained,M1_a_M2_b,N,0.7,0.0,0.7,10,1.33749351,0.366402328,0.091768205,0.422952585,M1_a,M2_b,2,2,0.037907603565474735,0.09546596626670933
seal,It was a certified seal.,It was a circus seal.,False,Homonymy,certified,circus,M1_b_M2_a,N,0.090909091,0.0,0.090909091,22,0.294244943,0.218169928,0.110564947,0.062733233,M1_b,M2_a,1,1,0.09250444806833025,0.02672149652404221
seal,It was a certified seal.,It was a trained seal.,False,Homonymy,certified,trained,M1_b_M2_b,N,0.8,0.0,0.8,10,1.229272594,0.192974329,0.06107676,0.388730126,M1_b,M2_b,2,2,0.05772355978234711,0.025523349134006112
seal,It was a gold seal.,It was a certified seal.,True,Homonymy,gold,certified,M1_a_M1_b,N,3.411764706,3.0,0.411764706,17,0.618346942,0.262364924,0.094911754,0.149971162,M1_a,M1_b,3,3,0.015291166769599074,0.04083369533745618
seal,It was a circus seal.,It was a trained seal.,True,Homonymy,circus,trained,M2_a_M2_b,N,3.625,4.0,0.375,8,1.060660172,0.280324876,0.081836522,0.375,M2_a,M2_b,4,4,0.052266141826161294,0.01045113144952936
serve,She served a pie.,She served a summons.,False,Polysemy,pie,summons,M1_a_M2_a,V,1.777777778,2.0,0.222222222,9,1.56347192,0.378617704,0.183701873,0.521157307,M1_a,M2_a,2,2,0.16605351762001053,0.04270052366564547
serve,She served a pie.,She served a warrant.,False,Polysemy,pie,warrant,M1_a_M2_b,V,1.0,1.0,0.0,15,0.9258201,0.549064308,0.169079483,0.239045722,M1_a,M2_b,2,2,0.09264382229603374,0.06674347474261733
serve,She served a lasagna.,She served a summons.,False,Polysemy,lasagna,summons,M1_b_M2_a,V,1.4375,1.0,0.4375,16,1.263262971,0.403398216,0.215635061,0.315815743,M1_b,M2_a,2,2,0.06998302025704495,0.04983090104212495
serve,She served a lasagna.,She served a warrant.,False,Polysemy,lasagna,warrant,M1_b_M2_b,V,1.714285714,2.0,0.285714286,7,1.496026483,0.531154156,0.204917371,0.565444861,M1_b,M2_b,2,2,0.04999687823970733,0.0708358031405778
serve,She served a pie.,She served a lasagna.,True,Polysemy,pie,lasagna,M1_a_M1_b,V,4.0,4.0,0.0,16,0.0,0.14031893,0.055636346,0.0,M1_a,M1_b,4,4,0.04202859794588276,0.032795848350648416
serve,She served a summons.,She served a warrant.,True,Polysemy,summons,warrant,M2_a_M2_b,V,2.928571429,3.5,0.571428571,14,1.268814451,0.342206717,0.056954086,0.339104926,M2_a,M2_b,4,4,0.0371411427161108,0.015268072165338209
sing,The girl sang.,The bird sang.,False,Polysemy,girl,bird,M1_a_M2_a,V,3.705882353,4.0,0.294117647,17,0.469668218,0.233257055,0.07061404,0.113911275,M1_a,M2_a,4,4,0.014314785123688112,0.06549697154881162
sing,The girl sang.,The cricket sang.,False,Polysemy,girl,cricket,M1_a_M2_b,V,2.916666667,3.0,0.083333333,12,0.99620492,0.283290148,0.129253685,0.287579589,M1_a,M2_b,3,3,0.0187519393588238,0.02943286662845468
sing,The choir sang.,The bird sang.,False,Polysemy,choir,bird,M1_b_M2_a,V,3.444444444,4.0,0.555555556,9,0.881917104,0.232686758,0.081282616,0.293972368,M1_b,M2_a,3,3,0.02266447612571809,0.07412268903630648
sing,The choir sang.,The cricket sang.,False,Polysemy,choir,cricket,M1_b_M2_b,V,2.875,3.0,0.125,16,1.147460965,0.171961606,0.138810694,0.286865241,M1_b,M2_b,2,2,0.04494604902938404,0.043910022496020495
sing,The girl sang.,The choir sang.,True,Polysemy,girl,choir,M1_a_M1_b,V,4.0,4.0,0.0,14,0.0,0.205823958,0.064520538,0.0,M1_a,M1_b,4,4,0.035766258463537426,0.004825345404995018
sing,The bird sang.,The cricket sang.,True,Polysemy,bird,cricket,M2_a_M2_b,V,3.777777778,4.0,0.222222222,9,0.440958552,0.185122371,0.078307152,0.146986184,M2_a,M2_b,4,4,0.013178852073796654,0.06317102674232855
spill,He spilled the drink.,He spilled the news.,False,Polysemy,drink,news,M1_a_M2_a,V,1.111111111,1.0,0.111111111,9,1.166666667,0.328452051,0.127788305,0.388888889,M1_a,M2_a,2,2,0.1188235588757045,0.15903671225379978
spill,He spilled the drink.,He spilled the secret.,False,Polysemy,drink,secret,M1_a_M2_b,V,1.631578947,2.0,0.368421053,19,1.011628298,0.367769063,0.098430336,0.232083448,M1_a,M2_b,2,2,0.16908778467679408,0.17756038130028873
spill,He spilled the flour.,He spilled the news.,False,Polysemy,flour,news,M1_b_M2_a,V,1.3125,1.5,0.1875,16,1.302241657,0.32275182,0.162538171,0.325560414,M1_b,M2_a,2,2,0.14947191096007617,0.09189172810497825
spill,He spilled the flour.,He spilled the secret.,False,Polysemy,flour,secret,M1_b_M2_b,V,1.307692308,1.0,0.307692308,13,1.182131929,0.395465255,0.135237396,0.327864406,M1_b,M2_b,2,2,0.22535447240567408,0.15268145426367674
spill,He spilled the drink.,He spilled the flour.,True,Polysemy,drink,flour,M1_a_M1_b,V,3.545454545,4.0,0.454545455,11,1.213559752,0.165787518,0.089100361,0.365902033,M1_a,M1_b,4,4,0.014492162744391912,0.05922773874202292
spill,He spilled the news.,He spilled the secret.,True,Polysemy,news,secret,M2_a_M2_b,V,3.888888889,4.0,0.111111111,9,0.333333333,0.100264668,0.090865076,0.111111111,M2_a,M2_b,4,4,0.02553638841538375,0.047338976755066264
stake,He staked his horse.,He staked his name.,False,Polysemy,horse,name,M1_a_M2_a,V,0.666666667,1.0,0.333333333,15,0.816496581,0.28088522,0.128690422,0.210818511,M1_a,M2_a,2,2,0.1722238933437269,0.07417990022744858
stake,He staked his horse.,He staked his claim.,False,Polysemy,horse,claim,M1_a_M2_b,V,1.357142857,1.5,0.142857143,14,1.277445941,0.294953108,0.117528498,0.341411789,M1_a,M2_b,2,2,0.04734979456295085,0.04802836176701153
stake,He staked his tent.,He staked his name.,False,Polysemy,tent,name,M1_b_M2_a,V,0.777777778,1.0,0.222222222,9,0.666666667,0.254777133,0.099855304,0.222222222,M1_b,M2_a,2,2,0.19108844237710165,0.10026458915756264
stake,He staked his tent.,He staked his claim.,False,Polysemy,tent,claim,M1_b_M2_b,V,0.733333333,0.0,0.733333333,15,0.883715102,0.31125623,0.09199506,0.228174258,M1_b,M2_b,2,2,0.05337613749112202,0.0767264343223577
stake,He staked his horse.,He staked his tent.,True,Polysemy,horse,tent,M1_a_M1_b,V,2.461538462,3.0,0.538461538,13,1.330124344,0.12285012,0.06813097,0.368910117,M1_a,M1_b,3,3,0.012248586211587975,0.05675778171620138
stake,He staked his name.,He staked his claim.,True,Polysemy,name,claim,M2_a_M2_b,V,2.181818182,2.0,0.181818182,11,1.167748416,0.191575289,0.075505853,0.352089395,M2_a,M2_b,3,3,0.14585475931303316,0.027470921832270845
stall,They stalled the truck.,They stalled the horse.,False,Polysemy,truck,horse,M1_a_M2_a,V,2.0625,2.0,0.0625,16,1.289379696,0.160481989,0.079759598,0.322344924,M1_a,M2_a,3,3,0.02299376908380102,0.05825668758822433
stall,They stalled the truck.,They stalled the pig.,False,Polysemy,truck,pig,M1_a_M2_b,V,0.9,1.0,0.1,10,0.875595036,0.231238067,0.08733356,0.276887462,M1_a,M2_b,2,2,0.03653501017494876,0.14719713457755823
stall,They stalled the bus.,They stalled the horse.,False,Polysemy,bus,horse,M1_b_M2_a,V,1.818181818,2.0,0.181818182,11,1.07871978,0.138819456,0.10032022,0.325246251,M1_b,M2_a,2,2,0.028353147094304254,0.0891599319147024
stall,They stalled the bus.,They stalled the pig.,False,Polysemy,bus,pig,M1_b_M2_b,V,0.846153846,1.0,0.153846154,13,1.068188018,0.183550537,0.112087369,0.296262051,M1_b,M2_b,2,2,0.07606548971896943,0.2204205571308927
stall,They stalled the truck.,They stalled the bus.,True,Polysemy,truck,bus,M1_a_M1_b,V,3.2,4.0,0.8,10,1.398411798,0.068428814,0.032469273,0.442216639,M1_a,M1_b,4,4,0.01994582116434751,0.037749551350623634
stall,They stalled the horse.,They stalled the pig.,True,Polysemy,horse,pig,M2_a_M2_b,V,3.176470588,4.0,0.823529412,17,1.550616576,0.178040326,0.057151437,0.37607976,M2_a,M2_b,4,4,0.037767255710248526,0.06302503879661858
stay,They stayed wet.,They stayed nearby.,False,Polysemy,wet,nearby,M1_a_M2_a,V,2.428571429,2.0,0.428571429,14,1.089409559,0.298734605,0.206627786,0.291156952,M1_a,M2_a,2,2,0.08356421100332412,0.0658012670061725
stay,They stayed wet.,They stayed overnight.,False,Polysemy,wet,overnight,M1_a_M2_b,V,2.066666667,2.0,0.066666667,15,1.222799287,0.343555748,0.149693429,0.315725418,M1_a,M2_b,2,2,0.09827119030691955,0.0658012670061725
stay,They stayed cold.,They stayed nearby.,False,Polysemy,cold,nearby,M1_b_M2_a,V,2.923076923,3.0,0.076923077,13,0.862316499,0.265157819,0.193538725,0.239163565,M1_b,M2_a,2,2,0.1651260103887845,0.08831538832289632
stay,They stayed cold.,They stayed overnight.,False,Polysemy,cold,overnight,M1_b_M2_b,V,2.0,2.0,0.0,12,1.59544807,0.338838518,0.131733358,0.460566186,M1_b,M2_b,2,2,0.13445736982015477,0.08831538832289632
stay,They stayed wet.,They stayed cold.,True,Polysemy,wet,cold,M1_a_M1_b,V,3.857142857,4.0,0.142857143,14,0.36313652,0.080325246,0.049073398,0.097052317,M1_a,M1_b,3,3,0.15262137468877313,0.12168993434632003
stay,They stayed nearby.,They stayed overnight.,True,Polysemy,nearby,overnight,M2_a_M2_b,V,3.555555556,4.0,0.444444444,9,0.726483157,0.248371005,0.081363201,0.242161052,M2_a,M2_b,3,3,0.032912255475327834,0.0
tap,He tapped the keg.,He tapped the stick.,False,Homonymy,keg,stick,M1_a_M2_a,V,1.25,0.5,0.75,12,1.602554779,0.064929307,0.059841752,0.462617716,M1_a,M2_a,2,2,0.020482215371403045,0.04660903773788749
tap,He tapped the keg.,He tapped the drums.,False,Homonymy,keg,drums,M1_a_M2_b,V,1.3125,1.0,0.3125,16,1.400892573,0.108148277,0.119889259,0.350223143,M1_a,M2_b,2,2,0.03859317219934688,0.03125
tap,He tapped the beer.,He tapped the stick.,False,Homonymy,beer,stick,M1_b_M2_a,V,1.421052632,1.0,0.421052632,19,1.169795304,0.134595156,0.07687825,0.268369448,M1_b,M2_a,2,2,0.06891255617838421,0.07823519830145953
tap,He tapped the beer.,He tapped the drums.,False,Homonymy,beer,drums,M1_b_M2_b,V,1.714285714,1.0,0.714285714,7,1.704336206,0.15184027,0.124992728,0.644178536,M1_b,M2_b,2,2,0.048209811539780656,0.07681381765500461
tap,He tapped the keg.,He tapped the beer.,True,Homonymy,keg,beer,M1_a_M1_b,V,2.5,3.0,0.5,16,1.549193338,0.097269237,0.046793878,0.387298335,M1_a,M1_b,3,3,0.07985084876003135,0.030654508537754643
tap,He tapped the stick.,He tapped the drums.,True,Homonymy,stick,drums,M2_a_M2_b,V,3.0,3.0,0.0,7,1.0,0.097163141,0.124092579,0.377964473,M2_a,M2_b,3,3,0.03765047698245516,0.011940275473810713
tape,He used the scotch tape.,He used the interview tape.,False,Polysemy,scotch,interview,M1_a_M2_a,N,0.4,0.0,0.4,15,0.632455532,0.198552668,0.066827834,0.163299316,M1_a,M2_a,2,2,0.11916997505300742,0.12168993434632014
tape,He used the scotch tape.,He used the video tape.,False,Polysemy,scotch,video,M1_a_M2_b,N,1.090909091,0.0,1.090909091,11,1.445997611,0.173618793,0.050383449,0.435984684,M1_a,M2_b,2,2,0.026396712925836785,0.08309079190199553
tape,He used the double-sided tape.,He used the interview tape.,False,Polysemy,double-sided,interview,M1_b_M2_a,N,0.533333333,0.0,0.533333333,15,1.060098827,0.485456288,0.132503986,0.27371634,M1_b,M2_a,2,2,0.17151149216373207,0.07804555427071136
tape,He used the double-sided tape.,He used the video tape.,False,Polysemy,double-sided,video,M1_b_M2_b,N,0.571428571,0.0,0.571428571,14,0.937614462,0.510699838,0.092749536,0.250588006,M1_b,M2_b,2,2,0.040488391611193886,0.04460536705227702
tape,He used the scotch tape.,He used the double-sided tape.,True,Polysemy,scotch,double-sided,M1_a_M1_b,N,4.0,4.0,0.0,13,0.0,0.505158365,0.088222742,0.0,M1_a,M1_b,3,3,0.029934988103668014,0.020876170553818185
tape,He used the interview tape.,He used the video tape.,True,Polysemy,interview,video,M2_a_M2_b,N,3.444444444,4.0,0.555555556,9,0.881917104,0.063471198,0.039654732,0.293972368,M2_a,M2_b,3,3,0.07561538101458809,0.03108663780073928
term,It was a winter term.,It was a legal term.,False,Polysemy,winter,legal,M1_a_M2_a,N,0.8,1.0,0.2,15,1.082325539,0.377250016,0.096574903,0.279455252,M1_a,M2_a,2,2,0.18316659626577492,0.11611652351681567
term,It was a winter term.,It was a technical term.,False,Polysemy,winter,technical,M1_a_M2_b,N,1.2,1.0,0.2,15,1.207121724,0.417370081,0.087095797,0.311677489,M1_a,M2_b,2,2,0.25446557555931626,0.05508881747693195
term,It was a fall term.,It was a legal term.,False,Polysemy,fall,legal,M1_b_M2_a,N,0.882352941,0.0,0.882352941,17,1.268973647,0.25068289,0.109428346,0.307771317,M1_b,M2_a,2,2,0.1443110124514746,0.11611652351681567
term,It was a fall term.,It was a technical term.,False,Polysemy,fall,technical,M1_b_M2_b,N,0.545454545,0.0,0.545454545,11,0.934198733,0.273746848,0.098052561,0.281671516,M1_b,M2_b,2,2,0.1338617456312261,0.05508881747693195
term,It was a winter term.,It was a fall term.,True,Polysemy,winter,fall,M1_a_M1_b,N,3.916666667,4.0,0.083333333,12,0.288675135,0.172729552,0.077611864,0.083333333,M1_a,M1_b,4,4,0.07659538685190892,0.0
term,It was a legal term.,It was a technical term.,True,Polysemy,legal,technical,M2_a_M2_b,N,3.428571429,4.0,0.571428571,7,0.786795792,0.086290538,0.052590013,0.297380857,M2_a,M2_b,3,3,0.05639301288342502,0.06458565330651467
tick,It was a clock tick.,It was a parasitic tick.,False,Homonymy,clock,parasitic,M1_a_M2_a,N,0.125,0.0,0.125,16,0.341565026,0.401510119,0.182157278,0.085391256,M1_a,M2_a,1,1,0.2633976829242063,0.2422277716886161
tick,It was a clock tick.,It was a diseased tick.,False,Homonymy,clock,diseased,M1_a_M2_b,N,0.166666667,0.0,0.166666667,12,0.389249472,0.419999659,0.182493091,0.112366644,M1_a,M2_b,1,1,0.3524122723025047,0.39951942323092327
tick,It was an audible tick.,It was a parasitic tick.,False,Homonymy,audible,parasitic,M1_b_M2_a,N,0.555555556,0.0,0.555555556,9,1.130388331,0.367533743,0.118630707,0.37679611,M1_b,M2_a,1 (slightly related),1,0.09679074672929189,0.28556549168823975
tick,It was an audible tick.,It was a diseased tick.,False,Homonymy,audible,diseased,M1_b_M2_b,N,0.0,0.0,0.0,10,0.0,0.400648236,0.146961331,0.0,M1_b,M2_b,1,1,0.16650847052622653,0.471604050732522
tick,It was a clock tick.,It was an audible tick.,True,Homonymy,clock,audible,M1_a_M1_b,N,2.555555556,2.5,0.055555556,18,1.247219129,0.227330804,0.133767307,0.293972368,M1_a,M1_b,3,3,0.07109641096534924,0.057190958417936755
tick,It was a parasitic tick.,It was a diseased tick.,True,Homonymy,parasitic,diseased,M2_a_M2_b,N,3.75,4.0,0.25,12,0.452267017,0.064808846,0.040089488,0.130558242,M2_a,M2_b,4,4,0.019374511009638273,0.09861218113400272
tip,It was a generous tip.,It was a pencil tip.,False,Homonymy,generous,pencil,M1_a_M2_a,N,0.125,0.0,0.125,8,0.353553391,0.387852728,0.079369009,0.125,M1_a,M2_a,1,1,0.08118516175645774,0.19596974779263032
tip,It was a generous tip.,It was a finger tip.,False,Homonymy,generous,finger,M1_a_M2_b,N,0.1,0.0,0.1,10,0.316227766,0.304480195,0.091443419,0.1,M1_a,M2_b,1,1,0.10683891045097671,0.09273529127344515
tip,It was a stingy tip.,It was a pencil tip.,False,Homonymy,stingy,pencil,M1_b_M2_a,N,0.666666667,0.0,0.666666667,9,0.866025404,0.293498874,0.077552915,0.288675135,M1_b,M2_a,1,1,0.05562308647111913,0.17427717615522964
tip,It was a stingy tip.,It was a finger tip.,False,Homonymy,stingy,finger,M1_b_M2_b,N,0.294117647,0.0,0.294117647,17,0.587867532,0.243239701,0.091838002,0.142578819,M1_b,M2_b,1,1,0.06730316045791773,0.14166749224001118
tip,It was a generous tip.,It was a stingy tip.,True,Homonymy,generous,stingy,M1_a_M1_b,N,3.933333333,4.0,0.066666667,15,0.25819889,0.260650516,0.030067265,0.066666667,M1_a,M1_b,4,4,0.1020500750033777,0.0871290708247231
tip,It was a pencil tip.,It was a finger tip.,True,Homonymy,pencil,finger,M2_a_M2_b,N,2.555555556,3.0,0.444444444,18,1.423426777,0.144928873,0.04379636,0.335504909,M2_a,M2_b,3,3,0.028535563820839882,0.07987524709131144
title,She liked the essay title.,She liked the academic title.,False,Polysemy,essay,academic,M1_a_M2_a,N,1.571428571,1.0,0.571428571,14,1.696797242,0.239683568,0.054930091,0.453488138,M1_a,M2_a,3,3,0.04049555776588698,0.05131670194948623
title,She liked the essay title.,She liked the professional title.,False,Polysemy,essay,professional,M1_a_M2_b,N,1.8125,2.0,0.1875,16,1.327591805,0.341364086,0.112736285,0.331897951,M1_a,M2_b,2,2,0.03424765712943256,0.21737620787507372
title,She liked the poem title.,She liked the academic title.,False,Polysemy,poem,academic,M1_b_M2_a,N,3.142857143,3.0,0.142857143,7,1.069044968,0.325790405,0.067600965,0.404061018,M1_b,M2_a,2,2,0.01930401438804452,0.09546596626670922
title,She liked the poem title.,She liked the professional title.,False,Polysemy,poem,professional,M1_b_M2_b,N,2.076923077,2.0,0.076923077,13,1.255755978,0.391970217,0.119180441,0.348284044,M1_b,M2_b,2,2,0.039258650280599716,0.04059677639975301
title,She liked the essay title.,She liked the poem title.,True,Polysemy,essay,poem,M1_a_M1_b,N,4.0,4.0,0.0,17,0.0,0.129740179,0.019377232,0.0,M1_a,M1_b,4,4,0.03833709517744732,0.14188366967896693
title,She liked the academic title.,She liked the professional title.,True,Polysemy,academic,professional,M2_a_M2_b,N,3.8,4.0,0.2,10,0.421637021,0.093400538,0.063942671,0.133333333,M2_a,M2_b,3,3,0.056259140486168535,0.11611652351681567
toast,They toasted the bread.,They toasted the host.,False,Homonymy,bread,host,M1_a_M2_a,V,0.166666667,0.0,0.166666667,12,0.389249472,0.222294986,0.130103528,0.112366644,M1_a,M2_a,2,2,0.08806263410201365,0.013306927970605065
toast,They toasted the bread.,They toasted the bride.,False,Homonymy,bread,bride,M1_a_M2_b,V,0.285714286,0.0,0.285714286,14,0.468807231,0.241852403,0.182386577,0.125294003,M1_a,M2_b,2,2,0.09359923531491621,0.03974247813338916
toast,They toasted the strudel.,They toasted the host.,False,Homonymy,strudel,host,M1_b_M2_a,V,0.461538462,0.0,0.461538462,13,1.126601424,0.140097976,0.132887423,0.312463016,M1_b,M2_a,3,3,0.11500301250827571,0.014285714285714235
toast,They toasted the strudel.,They toasted the bride.,False,Homonymy,strudel,bride,M1_b_M2_b,V,0.1,0.0,0.1,10,0.316227766,0.180000246,0.165035546,0.1,M1_b,M2_b,2,2,0.11877801864719584,0.04215851130768122
toast,They toasted the bread.,They toasted the strudel.,True,Homonymy,bread,strudel,M1_a_M1_b,V,3.583333333,4.0,0.416666667,12,1.164500153,0.095331252,0.067792237,0.336162238,M1_a,M1_b,3,3,0.00998671773750448,0.013306927970605065
toast,They toasted the host.,They toasted the bride.,True,Homonymy,host,bride,M2_a_M2_b,V,3.5625,4.0,0.4375,16,1.209338662,0.107216835,0.095477164,0.302334666,M2_a,M2_b,3,3,0.00470275442351098,0.028072607062206045
toll,It was a costly toll.,It was a loud toll.,False,Homonymy,costly,loud,M1_a_M2_a,N,1.777777778,1.0,0.777777778,9,1.394433378,0.287602782,0.064157188,0.464811126,M1_a,M2_a,2,2,0.21157737556446476,0.09546596626670933
toll,It was a costly toll.,It was a bell toll.,False,Homonymy,costly,bell,M1_a_M2_b,N,0.857142857,0.0,0.857142857,14,1.231455852,0.376441181,0.106635153,0.32912042,M1_a,M2_b,2,2,0.17968575641506523,0.11303140601637618
toll,It was a road toll.,It was a loud toll.,False,Homonymy,road,loud,M1_b_M2_a,N,0.357142857,0.0,0.357142857,14,0.497245158,0.309844851,0.092908859,0.132894358,M1_b,M2_a,2,2,0.18183739858335923,0.11247968603963343
toll,It was a road toll.,It was a bell toll.,False,Homonymy,road,bell,M1_b_M2_b,N,0.636363636,0.0,0.636363636,11,0.809039835,0.347767413,0.077217638,0.243934688,M1_b,M2_b,2,2,0.2637976222593116,0.1297147308473262
toll,It was a costly toll.,It was a road toll.,True,Homonymy,costly,road,M1_a_M1_b,N,2.266666667,2.0,0.266666667,15,1.437590577,0.204722881,0.0966627,0.371184291,M1_a,M1_b,2,2,0.07821012603294242,0.16375798999290925
toll,It was a loud toll.,It was a bell toll.,True,Homonymy,loud,bell,M2_a_M2_b,N,2.357142857,2.5,0.142857143,14,1.598419549,0.216206491,0.069992304,0.427195594,M2_a,M2_b,3,3,0.07114165226680569,0.019419324309079777
track,She saw the train tracks.,She saw the moose tracks.,False,Polysemy,train,moose,M1_a_M2_a,N,2.076923077,2.0,0.076923077,13,1.037749043,0.211046398,0.05438292,0.287819799,M1_a,M2_a,2,2,0.055842320293541636,0.15653467361971085
track,She saw the train tracks.,She saw the snowshoe tracks.,False,Polysemy,train,snowshoe,M1_a_M2_b,N,2.75,3.0,0.25,12,1.138180366,0.286395967,0.03734684,0.32856437,M1_a,M2_b,2,2,0.09206225262999757,0.15653467361971085
track,She saw the trolley tracks.,She saw the moose tracks.,False,Polysemy,trolley,moose,M1_b_M2_a,N,1.666666667,2.0,0.333333333,12,1.23091491,0.148312688,0.047146738,0.355334527,M1_b,M2_a,2,2,0.04795029178572674,0.15653467361971085
track,She saw the trolley tracks.,She saw the snowshoe tracks.,False,Polysemy,trolley,snowshoe,M1_b_M2_b,N,2.384615385,2.0,0.384615385,13,1.609268029,0.212822378,0.034026444,0.446330646,M1_b,M2_b,3,3,0.0934285680734318,0.15653467361971085
track,She saw the train tracks.,She saw the trolley tracks.,True,Polysemy,train,trolley,M1_a_M1_b,N,3.333333333,4.0,0.666666667,18,1.283377896,0.059133589,0.011585116,0.302495071,M1_a,M1_b,4,4,0.013803765445077665,0.0
track,She saw the moose tracks.,She saw the snowshoe tracks.,True,Polysemy,moose,snowshoe,M2_a_M2_b,N,3.777777778,4.0,0.222222222,9,0.440958552,0.091531277,0.022711694,0.146986184,M2_a,M2_b,3,3,0.04375519136841033,0.0
yard,It was five yards.,They were big yards.,False,Homonymy,five,big,M1_a_M2_a,N,0.75,0.5,0.25,12,0.866025404,0.315510988,0.118784904,0.25,M1_a,M2_a,2,2,0.050089438064411795,0.057190958417936644
yard,It was five yards.,They were cluttered yards.,False,Homonymy,five,cluttered,M1_a_M2_b,N,0.555555556,0.0,0.555555556,18,0.783823376,0.391850471,0.160174072,0.184748942,M1_a,M2_b,2,2,0.17460857619056547,0.08074528025901229
yard,It was ten yards.,They were big yards.,False,Homonymy,ten,big,M1_b_M2_a,N,1.2,1.0,0.2,15,1.264911064,0.311127782,0.107001245,0.326598632,M1_b,M2_a,2,2,0.06708449806650418,0.057190958417936644
yard,It was ten yards.,They were cluttered yards.,False,Homonymy,ten,cluttered,M1_b_M2_b,N,0.416666667,0.0,0.416666667,12,0.900336637,0.387729406,0.144338369,0.2599048,M1_b,M2_b,2,2,0.1943689875881922,0.08074528025901229
yard,It was five yards.,It was ten yards.,True,Homonymy,five,ten,M1_a_M1_b,N,4.0,4.0,0.0,7,0.0,0.009858191,0.005891144,0.0,M1_a,M1_b,4,4,0.014569842975429848,0.0
yard,They were big yards.,They were cluttered yards.,True,Homonymy,big,cluttered,M2_a_M2_b,N,3.230769231,4.0,0.769230769,13,1.48064435,0.162642956,0.064733982,0.410656856,M2_a,M2_b,4 (same meaning),4,0.04754920895996473,0.024983131050112628
